-- JAN
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00001', 1, '01-JAN-2020', '03-JAN-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01719', 72, '16-AUG-2021', '18-AUG-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01720', 73, '16-AUG-2021', '18-AUG-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01721', 74, '16-AUG-2021', '18-AUG-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01722', 75, '17-AUG-2021', '19-AUG-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01723', 76, '17-AUG-2021', '19-AUG-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01724', 77, '17-AUG-2021', '19-AUG-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01725', 78, '18-AUG-2021', '20-AUG-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01726', 79, '18-AUG-2021', '20-AUG-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01727', 80, '18-AUG-2021', '20-AUG-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01728', 81, '19-AUG-2021', '21-AUG-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01729', 82, '19-AUG-2021', '21-AUG-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01730', 83, '19-AUG-2021', '21-AUG-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01731', 84, '20-AUG-2021', '22-AUG-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01732', 85, '20-AUG-2021', '22-AUG-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01733', 86, '20-AUG-2021', '22-AUG-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01734', 87, '21-AUG-2021', '23-AUG-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01735', 88, '21-AUG-2021', '23-AUG-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01736', 89, '21-AUG-2021', '23-AUG-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01737', 90, '22-AUG-2021', '24-AUG-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01738', 91, '22-AUG-2021', '24-AUG-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01739', 92, '22-AUG-2021', '24-AUG-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01740', 93, '23-AUG-2021', '25-AUG-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01741', 94, '23-AUG-2021', '25-AUG-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01742', 95, '24-AUG-2021', '26-AUG-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01743', 96, '24-AUG-2021', '26-AUG-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01744', 97, '25-AUG-2021', '27-AUG-2021' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01745', 98, '25-AUG-2021', '27-AUG-2021' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01746', 99, '26-AUG-2021', '28-AUG-2021' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01747', 100, '26-AUG-2021', '28-AUG-2021' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01748', 1, '27-AUG-2021', '29-AUG-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01749', 2, '27-AUG-2021', '29-AUG-2021' , 2);



--SEP
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01750', 3, '01-SEP-2021', '03-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01750', 101, '01-SEP-2021', '03-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01750', 102, '01-SEP-2021', '03-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01751', 4, '01-SEP-2021', '03-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01752', 5, '01-SEP-2021', '03-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01753', 6, '02-SEP-2021', '04-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01754', 7, '02-SEP-2021', '04-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01755', 8, '02-SEP-2021', '04-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01756', 9, '02-SEP-2021', '04-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01757', 10, '03-SEP-2021', '05-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01758', 11, '03-SEP-2021', '05-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01759', 12, '03-SEP-2021', '05-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01760', 13, '04-SEP-2021', '06-SEP-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01761', 14, '04-SEP-2021', '06-SEP-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01762', 15, '04-SEP-2021', '06-SEP-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01763', 16, '05-SEP-2021', '07-SEP-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01764', 17, '05-SEP-2021', '07-SEP-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01765', 18, '05-SEP-2021', '07-SEP-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01766', 19, '06-SEP-2021', '08-SEP-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01767', 20, '06-SEP-2021', '08-SEP-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01768', 21, '06-SEP-2021', '08-SEP-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01769', 22, '07-SEP-2021', '09-SEP-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01770', 23, '07-SEP-2021', '09-SEP-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01771', 24, '07-SEP-2021', '09-SEP-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01772', 25, '08-SEP-2021', '10-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01773', 26, '08-SEP-2021', '10-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01774', 27, '08-SEP-2021', '10-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01775', 28, '09-SEP-2021', '11-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01776', 29, '09-SEP-2021', '11-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01777', 30, '09-SEP-2021', '11-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01778', 31, '10-SEP-2021', '12-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01779', 32, '10-SEP-2021', '12-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01780', 33, '10-SEP-2021', '12-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01781', 34, '11-SEP-2021', '13-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01782', 35, '11-SEP-2021', '13-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01783', 36, '11-SEP-2021', '13-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01784', 37, '12-SEP-2021', '14-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01785', 38, '12-SEP-2021', '14-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01786', 39, '12-SEP-2021', '14-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01787', 40, '13-SEP-2021', '15-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01788', 41, '13-SEP-2021', '15-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01789', 42, '13-SEP-2021', '15-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01790', 43, '14-SEP-2021', '16-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01791', 44, '14-SEP-2021', '16-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01792', 45, '14-SEP-2021', '16-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01793', 46, '15-SEP-2021', '17-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01794', 47, '15-SEP-2021', '17-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01795', 48, '15-SEP-2021', '17-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01796', 49, '16-SEP-2021', '18-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01797', 50, '16-SEP-2021', '18-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01798', 51, '16-SEP-2021', '18-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01799', 52, '17-SEP-2021', '19-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01800', 53, '17-SEP-2021', '19-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01801', 54, '17-SEP-2021', '19-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01802', 55, '18-SEP-2021', '20-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01803', 56, '18-SEP-2021', '20-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01804', 57, '18-SEP-2021', '20-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01805', 58, '19-SEP-2021', '21-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01806', 59, '19-SEP-2021', '21-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01807', 60, '19-SEP-2021', '21-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01808', 61, '20-SEP-2021', '22-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01809', 62, '20-SEP-2021', '22-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01810', 63, '20-SEP-2021', '22-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01811', 64, '21-SEP-2021', '23-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01812', 65, '21-SEP-2021', '23-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01813', 66, '21-SEP-2021', '23-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01814', 67, '22-SEP-2021', '24-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01815', 68, '22-SEP-2021', '24-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01816', 69, '22-SEP-2021', '24-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01817', 70, '23-SEP-2021', '25-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01818', 71, '23-SEP-2021', '25-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01819', 72, '24-SEP-2021', '26-SEP-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01820', 73, '24-SEP-2021', '26-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01821', 74, '25-SEP-2021', '27-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01822', 75, '25-SEP-2021', '27-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01823', 76, '26-SEP-2021', '28-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01824', 77, '26-SEP-2021', '28-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01825', 78, '27-SEP-2021', '29-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01826', 79, '27-SEP-2021', '29-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01826', 106, '27-SEP-2021', '29-SEP-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01826', 107, '27-SEP-2021', '29-SEP-2021' , 2);



-- OCT
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01827', 80, '02-OCT-2021', '04-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01827', 101, '02-OCT-2021', '04-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01827', 102, '02-OCT-2021', '04-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01828', 81, '03-OCT-2021', '05-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01829', 82, '03-OCT-2021', '05-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01830', 83, '03-OCT-2021', '05-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01831', 84, '04-OCT-2021', '06-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01832', 85, '04-OCT-2021', '06-OCT-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01833', 86, '04-OCT-2021', '06-OCT-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01834', 87, '05-OCT-2021', '07-OCT-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01835', 88, '05-OCT-2021', '07-OCT-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01836', 89, '05-OCT-2021', '07-OCT-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01837', 90, '06-OCT-2021', '08-OCT-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01838', 91, '06-OCT-2021', '08-OCT-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01839', 92, '06-OCT-2021', '08-OCT-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01840', 93, '07-OCT-2021', '09-OCT-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01841', 94, '07-OCT-2021', '09-OCT-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01842', 95, '07-OCT-2021', '09-OCT-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01843', 96, '08-OCT-2021', '10-OCT-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01844', 97, '08-OCT-2021', '10-OCT-2021' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01845', 98, '08-OCT-2021', '10-OCT-2021' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01846', 99, '09-OCT-2021', '11-OCT-2021' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01847', 100, '09-OCT-2021', '11-OCT-2021' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01848', 1, '09-OCT-2021', '11-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01849', 2, '10-OCT-2021', '12-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01850', 3, '10-OCT-2021', '12-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01851', 4, '10-OCT-2021', '12-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01852', 5, '11-OCT-2021', '13-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01853', 6, '11-OCT-2021', '13-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01854', 7, '11-OCT-2021', '13-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01855', 8, '12-OCT-2021', '14-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01856', 9, '12-OCT-2021', '14-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01857', 10, '12-OCT-2021', '14-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01858', 11, '13-OCT-2021', '15-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01859', 12, '13-OCT-2021', '15-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01860', 13, '13-OCT-2021', '15-OCT-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01861', 14, '14-OCT-2021', '16-OCT-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01862', 15, '14-OCT-2021', '16-OCT-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01863', 16, '14-OCT-2021', '16-OCT-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01864', 17, '15-OCT-2021', '17-OCT-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01865', 18, '15-OCT-2021', '17-OCT-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01866', 19, '15-OCT-2021', '17-OCT-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01867', 20, '16-OCT-2021', '18-OCT-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01868', 21, '16-OCT-2021', '18-OCT-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01869', 22, '16-OCT-2021', '18-OCT-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01870', 23, '17-OCT-2021', '19-OCT-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01871', 24, '17-OCT-2021', '19-OCT-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01872', 25, '17-OCT-2021', '19-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01873', 26, '18-OCT-2021', '20-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01874', 27, '18-OCT-2021', '20-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01875', 28, '18-OCT-2021', '20-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01876', 29, '19-OCT-2021', '21-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01877', 30, '19-OCT-2021', '21-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01878', 31, '19-OCT-2021', '21-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01879', 32, '20-OCT-2021', '22-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01880', 33, '20-OCT-2021', '22-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01881', 34, '20-OCT-2021', '22-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01882', 35, '21-OCT-2021', '23-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01883', 36, '21-OCT-2021', '23-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01884', 37, '21-OCT-2021', '23-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01884', 105, '21-OCT-2021', '23-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01884', 106, '21-OCT-2021', '23-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01885', 38, '22-OCT-2021', '24-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01886', 39, '22-OCT-2021', '24-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01887', 40, '22-OCT-2021', '24-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01888', 41, '23-OCT-2021', '25-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01889', 42, '23-OCT-2021', '25-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01890', 43, '24-OCT-2021', '26-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01891', 44, '24-OCT-2021', '26-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01892', 45, '25-OCT-2021', '27-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01893', 46, '25-OCT-2021', '27-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01894', 47, '26-OCT-2021', '28-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01895', 48, '26-OCT-2021', '28-OCT-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01896', 49, '27-OCT-2021', '29-OCT-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01897', 50, '27-OCT-2021', '29-OCT-2021' , 3);



--NOV
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01898', 51, '01-NOV-2021', '03-NOV-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01899', 52, '01-NOV-2021', '03-NOV-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01900', 53, '01-NOV-2021', '03-NOV-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01901', 54, '02-NOV-2021', '04-NOV-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01902', 55, '02-NOV-2021', '04-NOV-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01903', 56, '02-NOV-2021', '04-NOV-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01904', 57, '02-NOV-2021', '04-NOV-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01905', 58, '03-NOV-2021', '05-NOV-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01906', 59, '03-NOV-2021', '05-NOV-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01907', 60, '03-NOV-2021', '05-NOV-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01908', 61, '04-NOV-2021', '06-NOV-2021' , 3);
