--PAYEMENT 2020

--JAN
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R00001' , 'S001' , 'VSCC', '03-JAN-2020', 369.82);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01910' , 'S001' , 'VSCC', '06-NOV-2021', 656.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01911' , 'S005' , 'CASH', '07-NOV-2021', 904.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01912' , 'S001' , 'CASH', '07-NOV-2021', 640.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01913' , 'S005' , 'CASH', '07-NOV-2021', 656.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01914' , 'S001' , 'CASH', '08-NOV-2021', 655.20);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01915' , 'S004' , 'CASH', '08-NOV-2021', 640.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01916' , 'S004' , 'AECC', '08-NOV-2021',656.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01917' , 'S001' , 'ONBK', '09-NOV-2021', 656.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01918' , 'S003' , 'MSCC', '09-NOV-2021', 632.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01919' , 'S003' , 'AECC', '09-NOV-2021', 3263.60);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01920' , 'S004' , 'TNGO', '10-NOV-2021', 583.02);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01921' , 'S004' , 'GBAB', '10-NOV-2021', 590.40);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01922' , 'S004' , 'MSCC', '10-NOV-2021', 637.96);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01923' , 'S005' , 'VSCC', '11-NOV-2021', 575.64);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01924' , 'S005' , 'DBCD', '11-NOV-2021', 590.40);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01925' , 'S005' , 'CASH', '11-NOV-2021', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01926' , 'S003' , 'CASH', '12-NOV-2021', 673.14);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01927' , 'S003' , 'CHEQ', '12-NOV-2021', 583.02);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01928' , 'S003' , 'VSCC', '12-NOV-2021', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01929' , 'S005' , 'CASH', '13-NOV-2021', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01930' , 'S005' , 'CASH', '13-NOV-2021', 583.02);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01931' , 'S004' , 'AECC', '13-NOV-2021', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01932' , 'S003' , 'ONBK', '14-NOV-2021', 1193.40);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01933' , 'S003' , 'MSCC', '14-NOV-2021', 960.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01934' , 'S003' , 'AECC', '14-NOV-2021', 972.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01935' , 'S004' , 'TNGO', '15-NOV-2021', 984.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01936' , 'S004' , 'GBAB', '15-NOV-2021', 924.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01937' , 'S004' , 'MSCC', '15-NOV-2021', 984.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01938' , 'S005' , 'VSCC', '16-NOV-2021', 972.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01939' , 'S005' , 'DBCD', '16-NOV-2021', 936.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01940' , 'S005' , 'CASH', '16-NOV-2021', 1155.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01941' , 'S003' , 'CASH', '17-NOV-2021', 992.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01942' , 'S003' , 'CHEQ', '17-NOV-2021', 984.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01943' , 'S003' , 'VSCC', '17-NOV-2021', 948.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01944' , 'S001' , 'CASH', '18-NOV-2021', 1180.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01945' , 'S001' , 'CASH', '18-NOV-2021', 1180.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01946' , 'S005' , 'CASH', '18-NOV-2021', 1123.20);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01947' , 'S001' , 'CASH', '19-NOV-2021', 1184.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01948' , 'S004' , 'CASH', '19-NOV-2021', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01949' , 'S004' , 'AECC', '19-NOV-2021', 693.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01950' , 'S003' , 'ONBK', '20-NOV-2021', 308.88);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01951' , 'S001' , 'MSCC', '20-NOV-2021', 316.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01952' , 'S003' , 'AECC', '20-NOV-2021', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01953' , 'S004' , 'TNGO', '21-NOV-2021', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01954' , 'S001' , 'GBAB', '21-NOV-2021', 328.68);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01955' , 'S004' , 'MSCC', '21-NOV-2021', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01956' , 'S001' , 'VSCC', '22-NOV-2021', 308.88);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01957' , 'S005' , 'DBCD', '22-NOV-2021', 312.84);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01958' , 'S001' , 'CASH', '22-NOV-2021', 316.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01959' , 'S001' , 'CASH', '23-NOV-2021', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01960' , 'S001' , 'CHEQ', '23-NOV-2021', 390.32);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01961' , 'S003' , 'VSCC', '23-NOV-2021', 439.24);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01962' , 'S005' , 'CASH', '24-NOV-2021', 380.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01963' , 'S002' , 'CASH', '24-NOV-2021', 380.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01964' , 'S002' , 'AECC', '24-NOV-2021', 376.04);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01965' , 'S002' , 'ONBK', '25-NOV-2021', 390.32);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01966' , 'S003' , 'MSCC', '25-NOV-2021', 371.28);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01967' , 'S003' , 'AECC', '26-NOV-2021', 376.04);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01968' , 'S004' , 'TNGO', '26-NOV-2021', 718.32);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01969' , 'S004' , 'GBAB', '27-NOV-2021', 376.04);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01970' , 'S004' , 'MSCC', '27-NOV-2021', 390.32);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01971' , 'S005' , 'VSCC', '28-NOV-2021', 380.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01972' , 'S005' , 'DBCD', '28-NOV-2021', 390.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01973' , 'S005' , 'CASH', '29-NOV-2021', 410.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01974' , 'S002' , 'CASH', '29-NOV-2021', 395.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01975' , 'S003' , 'CHEQ', '29-NOV-2021', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01976' , 'S003' , 'VSCC', '29-NOV-2021', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01977' , 'S002' , 'CASH', '29-NOV-2021', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01978' , 'S005' , 'CASH', '29-NOV-2021', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01979' , 'S005' , 'CASH', '29-NOV-2021', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01980' , 'S002' , 'CASH', '29-NOV-2021', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01981' , 'S004' , 'CASH', '30-NOV-2021', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01982' , 'S002' , 'AECC', '30-NOV-2021', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01983' , 'S002' , 'ONBK', '30-NOV-2021', 500.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01984' , 'S002' , 'MSCC', '30-NOV-2021', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01985' , 'S003' , 'AECC', '30-NOV-2021', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01986' , 'S004' , 'TNGO', '30-NOV-2021', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01987' , 'S004' , 'GBAB', '30-NOV-2021', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01988' , 'S002' , 'MSCC', '30-NOV-2021', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01989' , 'S002' , 'VSCC', '30-NOV-2021', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01990' , 'S005' , 'DBCD', '30-NOV-2021', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01991' , 'S005' , 'CASH', '30-NOV-2021', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01992' , 'S003' , 'CASH', '30-NOV-2021', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01993' , 'S003' , 'CHEQ', '30-NOV-2021', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01994' , 'S003' , 'VSCC', '30-NOV-2021', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01995' , 'S005' , 'CASH', '30-NOV-2021', 690.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01996' , 'S005' , 'CASH', '30-NOV-2021', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01997' , 'S004' , 'AECC', '30-NOV-2021', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01998' , 'S003' , 'ONBK', '30-NOV-2021', 2076.00);

--DEC
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R01999' , 'S002' , 'MSCC', '01-DEC-2021', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02000' , 'S002' , 'AECC', '01-DEC-2021', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02001' , 'S004' , 'TNGO', '01-DEC-2021', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02002' , 'S004' , 'GBAB', '01-DEC-2021', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02003' , 'S004' , 'MSCC', '01-DEC-2021', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02004' , 'S005' , 'VSCC', '01-DEC-2021', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02005' , 'S005' , 'DBCD', '01-DEC-2021', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02006' , 'S005' , 'CASH', '01-DEC-2021', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02007' , 'S003' , 'CASH', '01-DEC-2021', 1776.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02008' , 'S003' , 'CHEQ', '01-DEC-2021', 3680.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02009' , 'S006' , 'CASH', '01-DEC-2021', 1100.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02010' , 'S006' , 'CASH', '02-DEC-2021', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02011' , 'S002' , 'CASH', '02-DEC-2021', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02012' , 'S002' , 'CASH', '02-DEC-2021', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02013' , 'S002' , 'AECC', '02-DEC-2021', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02014' , 'S003' , 'ONBK', '02-DEC-2021', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02015' , 'S003' , 'MSCC', '02-DEC-2021', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02016' , 'S001' , 'AECC', '02-DEC-2021', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02017' , 'S001' , 'TNGO', '02-DEC-2021', 800.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02018' , 'S001' , 'GBAB', '03-DEC-2021', 709.30);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02019' , 'S001' , 'MSCC', '03-DEC-2021', 664.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02020' , 'S005' , 'VSCC', '03-DEC-2021', 568.26);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02021' , 'S005' , 'DBCD', '04-DEC-2021', 575.64);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02022' , 'S005' , 'CASH', '04-DEC-2021', 642.06);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02023' , 'S003' , 'CASH', '04-DEC-2021', 851.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02024' , 'S003' , 'CHEQ', '04-DEC-2021', 583.02);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02025' , 'S006' , 'VSCC', '05-DEC-2021', 590.40);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02026' , 'S006' , 'CASH', '05-DEC-2021', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02027' , 'S006' , 'CASH', '05-DEC-2021', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02028' , 'S002' , 'MSCC', '06-DEC-2021', 590.40);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02029' , 'S002' , 'AECC', '06-DEC-2021', 605.16);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02030' , 'S002' , 'TNGO', '06-DEC-2021', 2966.76);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02031' , 'S005' , 'VSCC', '07-DEC-2021', 762.84);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02032' , 'S006' , 'DBCD', '07-DEC-2021', 960.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02033' , 'S006' , 'CASH', '07-DEC-2021', 984.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02034' , 'S003' , 'CASH', '08-DEC-2021', 936.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02035' , 'S002' , 'CHEQ', '08-DEC-2021', 960.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02036' , 'S001' , 'VSCC', '08-DEC-2021', 3345.60);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02037' , 'S005' , 'CASH', '09-DEC-2021', 984.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02038' , 'S005' , 'CASH', '09-DEC-2021', 948.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02039' , 'S004' , 'CASH', '09-DEC-2021', 1230.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02040' , 'S004' , 'AECC', '10-DEC-2021', 979.60);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02041' , 'S003' , 'ONBK', '10-DEC-2021', 960.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02042' , 'S003' , 'MSCC', '10-DEC-2021', 984.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02043' , 'S003' , 'AECC', '11-DEC-2021', 936.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02044' , 'S004' , 'TNGO', '11-DEC-2021', 1152.00);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02045' , 'S004' , 'GBAB', '11-DEC-2021', 1180.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02046' , 'S004' , 'MSCC', '12-DEC-2021', 1134.12);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02047' , 'S005' , 'VSCC', '12-DEC-2021', 1137.60);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02048' , 'S005' , 'DBCD', '12-DEC-2021', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02049' , 'S005' , 'CASH', '13-DEC-2021', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02050' , 'S003' , 'CASH', '13-DEC-2021', 312.84);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02051' , 'S003' , 'CHEQ', '13-DEC-2021', 488.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02052' , 'S003' , 'VSCC', '14-DEC-2021', 308.88);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02053' , 'S005' , 'CASH', '14-DEC-2021', 504.80);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02054' , 'S005' , 'CASH', '14-DEC-2021', 320.76);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02055' , 'S005' , 'MSCC', '15-DEC-2021', 324.72);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02056' , 'S003' , 'AECC', '15-DEC-2021', 351.12);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02057' , 'S004' , 'TNGO', '15-DEC-2021', 521.52);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02058' , 'S005' , 'GBAB', '16-DEC-2021', 320.76);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02059' , 'S004' , 'MSCC', '16-DEC-2021', 308.88);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02060' , 'S005' , 'VSCC', '16-DEC-2021', 366.52);
insert into Payment values (CONCAT('PR',TO_CHAR(SEQ_PAYREF_NO.NEXTVAL, 'fm000000')), 'R02061' , 'S006' , 'DBCD', '17-DEC-2021', 380.80);
